EPFURZ,EPFTRZ,PSOFRZ,PSHNRZ,PIPCRZ,PCLCRZ,ITMCRZ,IT1IA0,CLRCRZ,ALCQRZ,RTVQRZ,ELSQRZ,BKTNRZ,WABCRZ,MSACRZ,SOACRZ,CCRCRZ,EUCWRZ,SLCCRZ,COMFRZ,LN1CRZ,LN2CRZ,RADURZ,RADTRZ,RUPURZ,RUPTRZ,LNGVRZ,SHENQ0,RUPUQ0,RUPTQ0
"20250308",235959,"1","PR02725975","8653021","V9L9R","3603616","05 CI CHAIN PB16 DYED              ","V9L9R  ",100.2,"",98.9,"07040060      ","              ","          ","CFCH      ","V9L9R","     ","310         ","5","315","11  ","20250306","082643","20250310","150241","","B104201206  ",20251022,132009
"20250308",235959,"1","PR02725975","8653021","V9L9R","3603616","05 CI CHAIN PB16 DYED              ","V9L9R  ",85.3,"",84.2,"07028460      ","              ","          ","CFCH      ","V9L9R","     ","310         ","5","315","11  ","20250306","082643","20250310","150241","","B102601408  ",20251106,114743
"20250308",235959,"1","PR02725975","8653021","V9L9R","3603616","05 CI CHAIN PB16 DYED              ","V9L9R  ",238.7,"",235.8,"07015610      ","              ","          ","CFCH      ","V9L9R","     ","310         ","5","315","11  ","20250306","082643","20250310","150241","","STD320      ",20251118,144949
"20250308",235959,"1","PR02725965","8653021","V9L9R","3872575","05 CN PB16 TAPE DYED               ","V9L9R  ",10.4,10.4,10.1,"07047670      ","07006430      ","CUT       ","CFCH      ","V9L9R","     ","310         ","5","315","11  ","20250306","082643","20250310","150253","","","",""
"20250308",235959,"1","PR02725965","8653021","V9L9R","3872575","05 CN PB16 TAPE DYED               ","V9L9R  ",437.6,"",427.4,"07007320      ","              ","          ","CFCH      ","V9L9R","     ","310         ","5","315","11  ","20250306","082643","20250310","150253","","B102200806  ",20251119,204839
"20250308",235959,"1","PR02725965","8653021","V9L9R","3603616","05 CI CHAIN PB16 DYED              ","V9L9R  ",5.1,"",4.9,"07090530      ","              ","          ","CFCH      ","V9L9R","     ","310         ","5","315","11  ","20250306","082643","20250310","150253","","B103701510  ",20251120,134230
"20250308",235959,"1","PR02725965","8653021","V9L9R","3603616","05 CI CHAIN PB16 DYED              ","V9L9R  ",214.6,"",209.6,"07015610      ","              ","          ","CFCH      ","V9L9R","     ","310         ","5","315","11  ","20250306","082643","20250310","150253","","STD320      ",20251118,144949
"20250308",235959,"1","PR02725955","8652210","V04VR","3872575","05 CN PB16 TAPE DYED               ","V04VR  ",894.1,894.1,886.6,"07007920      ","07040420      ","CUT       ","CFCH      ","V04VR","     ","310         ","5","315","11  ","20250306","082643","20250310","150248","","B106103410  ",20251104,221141
"20250308",235959,"1","PR02725955","8652210","V04VR","3872575","05 CN PB16 TAPE DYED               ","V04VR  ",120.4,"",119.3,"06017760      ","              ","          ","CFCH      ","V04VR","     ","310         ","5","315","11  ","20250306","082643","20250310","150248","","B104601102  ",20250827,151900
"20250308",235959,"1","PR02725955","8652210","V04VR","3872575","05 CN PB16 TAPE DYED               ","V04VR  ",256.1,"",253.9,"06012820      ","              ","          ","CFCH      ","V04VR","     ","310         ","5","315","11  ","20250306","082643","20250310","150248","","B106102804  ",20251024,142317
"20250308",235959,"1","PR02725955","8652210","V04VR","3603616","05 CI CHAIN PB16 DYED              ","V04VR  ",522.1,"",517.6,"07094430      ","              ","          ","CFCH      ","V04VR","     ","310         ","5","315","11  ","20250306","082643","20250310","150248","","B104303009  ",20251125,132230
"20250308",235959,"1","PR02725955","8652210","V04VR","3603616","05 CI CHAIN PB16 DYED              ","V04VR  ",48.6,"",48.1,"07049020      ","              ","          ","CFCH      ","V04VR","     ","310         ","5","315","11  ","20250306","082643","20250310","150248","","B102800909  ",20251126,124041
"20250308",235959,"1","PR02725955","8652210","V04VR","3603616","05 CI CHAIN PB16 DYED              ","V04VR  ",52.5,52.5,52,"07024370      ","06010390      ","CUT       ","CFCH      ","V04VR","     ","310         ","5","315","11  ","20250306","082643","20250310","150248","","SHIP003     ",20251125,70919
"20250308",235959,"1","PR02725945","8652210","V04VR","3872575","05 CN PB16 TAPE DYED               ","V04VR  ",10.6,10.6,10,"07007920      ","07040420      ","CUT       ","CFCH      ","V04VR","     ","310         ","5","315","11  ","20250306","082643","20250310","150255","","B106103410  ",20251104,221141
